date,close,open,high,low,volumn
20080430,26800,26650,26950,26400,3156175
20080429,26800,26900,27250,26600,3654818
20080428,26650,27050,27250,26500,11741135
20080425,28100,28300,28900,27900,7947243
20080424,28500,29300,29700,28200,5910222
20080423,28950,29450,30000,28750,5245300
20080422,29450,29800,30200,29450,6268959
20080421,29350,28750,29500,28700,5874179
20080418,28300,28300,28900,28200,3338982
20080417,28050,28700,28950,27950,4626093
20080416,27800,28350,28350,27750,3704662
20080415,27850,28550,28800,27600,6857099
20080414,28900,28550,29450,28350,5397841
20080411,28950,28000,28950,27950,11133910
20080410,27650,27150,27850,26950,4927300
20080408,26850,27600,27700,26750,4726599
20080407,27450,28000,28050,27350,3686099
20080404,28000,28350,28350,27600,2774528
20080403,28250,28450,28500,27850,3046327
20080402,28150,28800,28850,28150,4544842
20080401,27900,27650,28700,27250,7407189
20080331,27850,26500,28000,26500,12337043
20080328,26300,25550,26450,25550,3121447
20080327,25800,26000,26050,25300,5285519
20080326,26450,26150,26850,26100,4662565
20080325,25900,26550,26600,25900,3046637
20080324,26050,26200,26500,25850,3381961
20080321,26250,25200,26250,24950,7573430
20080320,24750,23800,24800,23600,3304085
20080319,24100,24650,24750,24100,3362228
20080318,24150,24000,24200,23550,2744891
20080317,24000,23350,24250,22750,3966402
20080314,23800,24300,24600,23550,2458362
20080313,23900,24500,24800,23800,3069033
20080312,24500,25400,25550,24500,4104595
20080311,24550,23600,24800,23300,3165583
20080310,23700,23550,24150,23500,2244452
20080307,24050,24400,24550,23950,3371537
20080306,24900,24400,25400,23900,6740104
20080305,24300,23800,24600,23750,3918323
20080304,23650,23700,23900,23300,3972577
20080303,23300,23850,24000,23300,4473335
20080229,24550,24750,24750,24300,2448630
20080228,24900,24700,25200,24300,4076337
20080227,24950,23400,24950,23300,5583440
20080226,23100,23750,23850,23100,3754101
20080225,23500,23850,24150,23300,4647320
20080222,23750,24200,24250,23500,5641334
20080221,24550,24950,25050,24500,3190984
20080220,24600,25350,25600,24500,4093336
20080219,25500,25900,25950,25250,3222968
20080218,25650,25550,25850,25300,3023722
20080215,26000,25800,26500,25600,3354368
20080214,26200,26400,26550,25800,4234387
20080213,25800,26550,26800,25750,2743869
20080212,26250,26450,27200,26100,4783467
20080211,26100,25550,26300,25350,3825822
20080205,26050,25900,26400,25750,2539347
20080204,26000,25900,26450,25700,5335745
20080201,25300,26050,26200,24850,5957399
20080131,26000,26200,26450,25350,4468228
20080130,26100,25600,26650,25450,9025016
20080129,25250,24900,25600,24650,4308059
20080128,24450,24700,25350,24150,3506559
20080125,25150,26100,26300,25000,5772990
20080124,26100,25900,26400,25650,5131742
20080123,25300,25900,26100,25000,6163397
20080122,25000,24400,25850,24000,9745690
20080121,25000,25000,25600,24900,7523875
20080118,24500,24100,25050,23800,9942980
20080117,24500,22300,24500,22200,10714366
20080116,21850,22300,22550,21800,4795073
20080115,22750,23750,23950,22600,3431690
20080114,23250,23800,23950,23150,1868227
20080111,23700,23850,24150,23350,3832372
20080110,23300,23700,24100,23300,1980789
20080109,23500,22650,23900,22550,3217076
20080108,23100,23400,23550,22950,3245201
20080107,23600,23500,23800,23350,4062797
20080104,24400,24500,24600,24000,3164048
20080103,24600,24400,24850,24100,2770877
20080102,24850,26000,26100,24800,3440780
20071228,25950,25850,26500,25800,1957218
20071227,26000,25850,26800,25450,2801760
20071226,25700,26000,26550,25700,2519317
20071224,25750,24800,25750,24800,4274037
20071221,24700,24800,24900,23500,3196468
20071220,24500,25400,25450,24350,2833831
20071218,25250,25100,25400,24600,3724869
20071217,25250,25200,26000,24950,3689736
20071214,25550,25500,26000,25350,4201350
20071213,26000,26450,26550,25800,4870974
20071212,26050,25800,26050,25300,6195074
20071211,26500,27100,27300,26050,5025999
20071210,27000,27150,27450,26650,5444833
20071207,27500,27100,28150,26450,9077272
20071206,26950,26400,27200,26300,8883477
20071205,25650,25400,26000,25000,4208569
20071204,25450,25500,25950,25350,2905890
20071203,25200,25750,25750,24900,3668301
20071130,25900,24800,25900,24650,8695045
20071129,24500,23650,24700,23600,10821316
20071128,22800,23100,23400,22800,3036224
20071127,22850,22550,22850,22100,3078706
20071126,22950,23100,23400,22850,2447060
20071123,22700,23000,23450,22700,3714491
20071122,22700,22100,23400,22100,3842767
20071121,22500,22950,23050,22300,2697096
20071120,23000,22600,23000,22100,3052344
20071119,23000,23950,24100,22850,4960780
20071116,23750,23750,24850,23700,5976549
20071115,23700,23350,24250,23300,4804998
20071114,23200,23700,24000,23100,3680017
20071113,23200,22900,23450,22800,3105225
20071112,23050,23100,23150,22650,2903394
20071109,23450,23600,24000,22900,5543055
20071108,23400,24250,24400,23400,5652792
20071107,24650,24450,25500,24400,6282531
20071106,24150,23500,25300,23350,5339468
20071105,23650,24000,24100,23300,4010378
20071102,24100,23850,24250,23850,3383856
20071101,24550,25550,25700,24400,4716452
20071031,25000,25250,26250,25000,8838583
20071030,24850,25000,25100,24200,6290150
20071029,25350,26050,26250,25050,8870871
20071026,26350,22900,26450,22600,19042962
20071025,23000,24050,24400,23000,9004225
20071024,24300,25250,25400,24150,6949179
20071023,25150,25500,25800,24850,4899273
20071022,25250,24950,25400,24750,5298719
20071019,26000,26400,26700,26000,5299247
20071018,26100,26800,27050,25650,8770212
20071017,26800,26700,27400,26500,6559482
20071016,26700,27750,27850,26400,10340035
20071015,28000,28700,28900,28000,4293122
20071012,28300,28250,29550,27950,8134755
20071011,28650,28950,29000,28350,5057857
20071010,28950,29100,29300,28550,4775770
20071009,29000,28800,29400,28700,5305075
20071008,29300,29800,30050,29200,5402021
20071005,29400,29600,29700,29000,5673386
20071004,29700,30050,30150,29650,8514602
20071002,31000,31700,31700,30500,6479229
20071001,31100,31450,31450,30650,5335855
20070928,31300,31550,31900,31150,7468733
20070927,30950,29600,30950,29600,7895709
20070921,29200,28950,29200,28650,4900130
20070920,28850,29950,29950,28850,7546620
20070919,30150,30500,30800,30050,5373391
20070918,29550,30550,30600,29300,6086663
20070917,30550,30450,30950,30350,2882498
20070914,30400,30350,30900,29800,6113911
20070913,30500,31150,31450,30050,7401219
20070912,31400,31900,32200,31350,3485293
20070911,31600,31400,32000,31150,5258972
20070910,31150,30350,31500,30200,6595526
20070907,31000,31950,31950,30700,9907081
20070906,32050,32400,32800,31600,9870563
20070905,32800,33150,33800,32800,6786303
20070904,32600,32850,33100,32350,5397346
20070903,33000,33900,33900,32750,5607944
20070831,33750,33550,33950,33000,6283061
20070830,33550,33550,34200,33500,7173559
20070829,32700,31550,32700,31550,7808173
20070828,33200,33750,33850,32500,10770631
20070827,34350,35900,36000,33900,9563374
20070824,35550,36400,36450,35150,7036301
20070823,36700,37450,37700,36550,4023192
20070822,36750,35850,37200,35650,4169620
20070821,35950,36550,36900,35850,3603886
20070820,36750,36600,36900,36250,4153220
20070817,35300,37300,37300,35000,5098790
20070816,36550,36800,37100,35850,7972490
20070814,38400,38800,39500,38250,4686175
20070813,39000,37950,39000,37500,5732127
20070810,37300,37950,38550,37050,6148580
20070809,38700,38250,39100,38200,6014002
20070808,37650,37350,37650,36950,2787643
20070807,37100,38150,38150,36800,2590020
20070806,37350,37650,38150,36950,6559845
20070803,37100,36350,37550,35900,4779523
20070802,35800,35800,36350,35000,4686778
20070801,35300,36900,37100,34650,7216105
20070731,37600,37450,38000,37050,3762650
20070730,36950,36450,37150,36100,4119960
20070727,36350,37200,38100,36350,8138128
20070726,37400,38500,39000,37350,4975523
20070725,38300,38400,39150,37850,4579628
20070724,39000,39700,39850,38850,4053341
20070723,39200,39000,40000,38950,5066982
20070720,39200,38000,39200,37750,6008139
20070719,37550,37700,38050,37200,3350177
20070718,37700,38100,38450,37450,4634352
20070716,37550,38850,38850,37550,5778636
20070713,39100,39650,39700,38550,7064650
20070712,38800,38650,39350,38550,6062962
20070711,38200,37300,38800,37200,7312966
20070710,37700,37800,38050,36900,5585871
20070709,37400,38250,38650,36800,10001749
20070706,37600,36950,37700,36550,12637910
20070705,35900,35200,36850,35100,13703732
20070704,34950,34200,35000,34150,9822228
20070703,33500,33850,34050,33500,3954565
20070702,33400,33000,33550,32550,4268886
20070629,33350,34000,34800,33350,5400964
20070628,33900,34200,34350,33600,4400397
20070627,33500,34100,34150,33350,4255969
20070626,34050,34150,34350,32950,6743839
20070625,33700,34200,34650,33550,7028284
20070622,34700,35200,35350,33700,14047924
20070621,34500,33450,34500,33150,18845309
20070620,32150,32700,32950,32100,8060920
20070619,32150,32500,32800,31950,9350751
20070618,31850,30850,32100,30650,11729939
20070615,30600,31000,31000,30300,6227967
20070614,30900,31200,31300,30550,5828082
20070613,30850,31050,31200,30300,5747647
20070612,31450,31500,31950,31000,5688974
20070611,32000,32250,32500,31800,7402322
20070608,31550,30650,31800,30300,8611266
20070607,30900,30350,31250,30300,5124594
20070605,30800,30800,31600,30650,6665324
20070604,30500,30900,31350,30400,9815586
20070601,30300,29900,30800,29750,15433445
20070531,28750,28550,28900,28250,6161738
20070530,28250,28550,28650,27700,7569606
20070529,28650,29350,29400,28350,9365372
20070528,29350,30050,30050,29100,5449928
20070525,29900,29150,30150,29100,5379926
20070523,29450,29450,30100,29100,5998034
20070522,29400,29350,29750,28500,9477332
20070521,29150,28800,29750,28700,6855853
20070518,29300,29600,29650,28950,12476719
20070517,30250,30800,30800,30000,8666679
20070516,30800,31300,31500,30550,6944296
20070515,31550,31350,31750,31150,3176004
20070514,31450,31800,31950,31150,4931328
20070511,31700,31700,31800,31400,4464540
20070510,32000,32900,32950,31850,6832181
20070509,32550,32500,32600,32050,4038513
20070508,32700,33300,33400,32500,4523488
20070507,33300,32100,33550,32050,10312955
20070504,31850,31900,32300,31750,3223554
20070503,31850,32200,32350,31850,3307683
20070502,32000,32450,32450,31750,3643420
20070430,32050,31900,32200,31800,2193274
20070427,32050,32000,32450,31700,4749691
20070426,32200,32300,32750,31850,6446199
20070425,32200,32250,32400,31300,7722678
20070424,31750,32150,32200,31500,7995396
20070423,32350,32700,33100,32300,5696747
20070420,32350,32250,32600,32000,5839748
20070419,32200,33300,33350,31750,13135781
20070418,33200,33500,33550,33050,5546126
20070417,33550,33850,33900,33350,5687469
20070416,33650,34050,34100,33500,5968063
20070413,34100,34350,34650,33850,4626449
20070412,34100,34150,34400,33800,4174016
20070411,34200,33650,34650,33600,8008720
20070410,33400,33000,33800,32850,5332747
20070409,33200,33400,33600,32900,3773099
20070406,33400,34000,34050,33300,3160861
20070405,33800,34050,34200,33750,3983978
20070404,33800,33500,34050,33400,7654806
20070403,33100,32400,33350,32300,6493707
20070402,32350,32750,32800,32300,3333963
20070330,32400,32400,32750,32300,3112160
20070329,32400,32300,32500,31850,4239393
20070328,32500,32500,33300,32450,4221140
20070327,32600,32750,32800,32450,2353614
20070326,32800,32800,33050,32650,4129450
20070323,32550,32900,33100,32500,4131885
20070322,32750,32550,33050,32350,8583200
20070321,31900,31650,32300,31600,6900244
20070320,31350,31500,31850,31300,6008914
20070319,31550,31500,31850,31300,4207685
20070316,31650,31900,32050,31600,3038131
20070315,31850,32150,32350,31850,2782622
20070314,31900,31700,31900,31350,4800882
20070313,32350,32900,33000,32300,4437223
20070312,33050,32750,33150,32550,4623474
20070309,32500,32900,33000,32300,4005339
20070308,32400,32000,32700,31800,4641305
20070307,32000,32350,32550,31600,3874191
20070306,32100,31950,32200,31850,3650845
20070305,31450,31050,32200,31050,4503565
20070302,31400,30850,31900,30850,4201766
20070228,31150,30500,31350,30350,8008997
20070227,31950,32450,32450,31700,4572140
20070226,32600,32300,32750,31900,4022813
20070223,32300,32800,33000,31900,5905518
20070222,32550,32750,33100,32550,4508495
20070221,32750,32350,33100,32300,7752967
20070220,32100,32000,32100,31500,4056907
20070216,31900,31500,32000,31100,5532048
20070215,31300,31850,32000,31300,4176890
20070214,31100,31150,31300,30900,4785225
20070213,30850,30600,31200,30550,3762304
20070212,30800,30900,31100,30250,7594356
20070209,31500,31550,32000,31350,4432259
20070208,31700,32350,32500,31450,5318148
20070207,32050,32250,32550,31750,5169719
20070206,32250,32600,32650,31950,5770431
20070205,32550,32400,32700,32200,5205451
20070202,32000,31300,32250,31250,7718965
20070201,31150,31200,31550,30750,8183670
20070131,31250,32600,32700,31000,7786100
20070130,31800,31500,31950,31100,6707433
20070129,31700,33100,33250,31550,9079898
20070126,32950,33100,33250,32450,4348101
20070125,33550,34300,34350,33500,2286870
20070124,33800,32750,33950,32750,3656330
20070123,32700,32550,33300,32500,3365091
20070122,32900,32250,33200,32200,5248127
20070119,32200,33100,33250,31850,10996085
20070118,33850,34150,34350,33700,5698619
20070117,34250,35800,35800,34250,7921034
20070116,35850,36400,36500,35650,3723261
20070115,36500,36500,37000,36350,3382575
20070112,36400,36450,36550,35600,5912235
20070111,36200,36850,36950,36100,5257628
20070110,36550,37000,37100,36100,4068429
20070109,36650,36750,37100,36500,2737071
20070108,36650,37200,37350,36500,3436598
20070105,37400,37400,37550,36400,5935841
20070104,37150,37100,37550,36850,4410444
20070103,36950,37550,37700,36950,3827777
20070102,37300,36900,37550,36700,4461871
20061228,36450,36800,36800,36400,2471070
20061227,36250,36000,36400,35800,1992596
20061226,35750,36000,36100,35350,2545108
20061222,36150,36050,36400,35900,2271161
20061221,36150,36600,36750,36150,2119546
20061220,36400,36100,36600,36000,2656915
20061219,35950,36500,36600,35850,2532841
20061218,36450,36500,36800,36050,2817132
20061215,36250,35950,36600,35800,3813327
20061214,35800,34850,35900,34700,5766215
20061213,34850,34500,35100,34400,3018846
20061212,34600,35250,35350,34400,3554225
20061211,35350,35000,35550,34950,3018348
20061208,35000,35800,35850,34900,6501090
20061207,36350,36250,36600,36150,2247778
20061206,36400,36950,36950,35750,3621729
20061205,36550,36950,37500,36550,5162364
20061204,36450,35900,36750,35800,4268006
20061201,36050,35450,36100,35150,3049086
20061130,35300,35600,35850,35300,2399904
20061129,35050,34950,35250,34900,2080426
20061128,34800,34600,35100,34600,2755030
20061127,35400,35500,35600,35000,3022008
20061124,35650,35550,35650,35000,2390727
20061123,35600,35900,35950,35400,2666078
20061122,35750,34950,35800,34950,3459669
20061121,34950,34900,35300,34750,2328910
20061120,35000,35850,35950,34900,3473368
20061117,35850,35600,35900,35450,2590574
20061116,35600,36300,36350,35550,3737627
20061115,36000,36050,36200,35750,4885944
20061114,35400,35600,36050,35350,5355096
20061113,35100,34450,35200,34450,4926680
20061110,34200,34350,34650,34150,3184885
20061109,34700,34700,34950,34100,4721786
20061108,34500,34550,35200,34500,5653025
20061107,34000,34150,34350,33800,4629830
20061106,33650,33500,33900,33050,4718196
20061103,33700,34750,34800,33600,6289428
20061102,34800,33850,34850,33800,5600999
20061101,34050,34300,34450,34050,4500012
20061031,34200,33450,34200,33100,5918013
20061030,33300,33700,33900,33200,8110194
20061027,34350,35700,35800,33900,11439427
20061026,35550,35700,35900,35050,7359368
20061025,35350,35700,35800,34950,7837200
20061024,36000,36400,36800,35800,5780357
20061023,36100,36150,36600,35750,5707334
20061020,36100,36200,36450,35900,6110405
20061019,36200,37100,37450,36200,4723708
20061018,37350,36950,37450,36450,3868978
20061017,37300,37500,37600,36550,4272956
20061016,37300,37700,38150,37150,5476640
20061013,37300,36600,37300,36400,5175251
20061012,35850,35200,35900,34850,4066172
20061011,35200,34700,35350,34350,4928237
20061010,35050,34800,35550,34800,6030713
20061009,34950,36300,36750,34100,9551557
20061004,36500,36800,37450,36100,4915087
20061002,37100,37450,37700,37000,2641626
20060929,37300,37200,37650,36900,3886480
20060928,37000,36600,37450,36600,5362142
20060927,36300,37000,37100,36250,6744334
20060926,36200,37400,37450,36050,6536446
20060925,36950,36550,37500,36550,6695668
20060922,36750,37600,38100,36400,8430714
20060921,38150,39000,39150,37850,6597914
20060920,38500,39450,39550,38050,10850995
20060919,39900,40200,40300,39750,3880846
20060918,40100,39000,40250,39000,7301489
20060915,39100,38850,39350,38500,4998537
20060914,38900,38400,38950,38100,6599588
20060913,38350,38100,38600,37850,7923269
20060912,37200,37150,37600,36800,4476640
20060911,36700,37300,37750,36700,4462638
20060908,37000,36050,37000,36000,3254058
20060907,36300,35800,36300,35700,4643237
20060906,36400,37200,37200,36400,3311073
20060905,37000,37700,37850,36850,4693408
20060904,37850,38000,38100,37550,3752697
20060901,37500,36950,37550,36600,4748788
20060831,36800,36550,37150,36150,5582834
20060830,36300,36700,36700,36200,4064666
20060829,36300,36700,37000,36150,5642090
20060828,36000,36000,36800,35950,7983548
20060825,35650,34850,35950,34850,7700470
20060824,34500,33800,34500,33750,3270831
20060823,34000,34450,34500,33900,3190030
20060822,34500,34350,34750,34300,3534084
20060821,34500,35100,35250,34100,3518985
20060818,34900,34150,35300,33750,8936984
20060817,34400,33500,34650,33350,9859517
20060816,32900,33400,33450,32750,5820730
20060814,32800,32600,32900,32150,2284334
20060811,32550,33100,33450,32500,3812380
20060810,32700,32900,33050,32350,4833179
20060809,33200,32900,33350,32850,2943007
20060808,33200,32800,33200,32550,3642256
20060807,32800,33800,33900,32800,2778270
20060804,33650,33400,33800,33350,2951013
20060803,33100,34000,34050,33000,4139510
20060802,33200,32700,33300,32450,3076284
20060801,32900,32600,33200,32600,9772578
20060731,32500,32400,32950,32200,4885154
20060728,31950,31850,32050,31650,2400341
20060727,31800,31800,32150,31500,3811182
20060726,31800,32200,32400,31750,2398267
20060725,32000,32450,32750,31850,5702684
20060724,31650,31700,31800,31300,3582142
20060721,32100,31000,32100,30950,4640404
20060720,31300,31200,31550,30850,7326404
20060719,30500,30900,31000,30400,3424861
20060718,30600,30500,31050,30350,4944210
20060714,30900,31250,31500,30550,5398288
20060713,31900,31750,32300,31600,4188448
20060712,32100,31750,32450,31450,5122998
20060711,31750,30600,32000,30300,7134221
20060710,30950,30200,31150,30150,3920218
20060707,30350,30800,30850,30250,3541582
20060706,30500,30400,30700,29950,4934692
20060705,30450,29900,31050,29900,4391382
20060704,30600,31300,31450,30300,5128314
20060703,31000,31300,31550,30750,5694107
20060630,30750,31100,31350,30400,8561922
20060629,29950,30500,30500,29750,5275816
20060628,29750,28900,30050,28750,5544439
20060627,29500,29600,30200,29000,10346157
20060626,29600,28250,29600,28150,44078345
20060623,27100,26900,27400,26750,10475595
20060622,26200,27100,27450,26150,19015537
20060621,27350,28350,28450,26800,7006583
20060620,28250,28500,28700,27900,5644553
20060619,29100,29450,29450,28750,4836852
20060616,29700,30150,30350,29700,5537337
20060615,28850,29400,29550,28750,3790955
20060614,29050,28750,29200,28450,5382382
20060613,28900,29300,29400,28750,4780389
20060612,29950,29700,30050,29350,2484328
20060609,30050,30600,30650,29200,4039837
20060608,30100,30100,30700,29900,4330415
20060607,30600,30600,30950,30300,4594225
20060605,31500,32150,32200,31200,2457601
20060602,31750,31950,32300,31300,4473018
20060601,31250,31800,32300,31050,3390518
20060530,32000,32400,32900,31400,3825151
20060529,32200,32650,33100,32000,3461484
20060526,32400,32400,33050,32400,4966475
20060525,31900,33400,33500,31700,5038621
20060524,33150,32600,33250,31950,5112066
20060523,32900,32000,33500,32000,6855214
20060522,32650,34600,34650,32600,5921693
20060519,34100,34300,34500,33350,5226466
20060518,34600,33000,34850,32800,9386109
20060517,34300,33300,34700,33150,11315562
20060516,32800,33500,33550,32200,5206313
20060515,33500,32400,33500,32050,5394732
20060512,32850,31650,33000,31300,5895158
20060511,32250,31800,32850,31800,4563593
20060510,32000,31750,32300,31250,6035374
20060509,32850,32000,33500,31800,9169933
20060508,31500,32000,32000,31400,4747563
20060504,31200,30800,31200,30100,5370080
20060503,31000,31400,31700,31000,4496568
20060502,31100,32600,32900,30150,13177549
20060428,32950,33600,33750,32650,6174477
20060427,33900,33100,34050,32950,7117880
20060426,33250,33300,33400,32600,5080201
20060425,33250,32800,33500,32800,6627562
20060424,33900,34300,34350,33100,5915064
20060421,34250,34300,34500,34000,7224497
20060420,33550,33900,34200,33550,6055923
20060419,33550,33800,34550,33450,11248553
20060418,32950,32650,33300,32500,6400912
20060417,33000,32750,33150,32300,6812613
20060414,32500,31450,32500,30950,9628229
20060413,31100,30300,31150,30300,5768549
20060412,30400,29500,30500,29450,5377226
20060411,29700,29950,30200,29300,5852860
20060410,30350,30550,30950,30050,5323793
20060407,30900,30900,31150,30350,5856184
20060406,30800,31450,31650,30800,7380624
20060405,30600,31100,31250,30000,7730877
20060404,30850,30100,31100,29900,11517886
20060403,29600,29300,29600,29150,4496960
20060331,28900,28300,29600,28150,8036603
20060330,28300,28200,28800,28100,6601655
20060329,27650,27300,27800,26950,4554153
20060328,27650,27050,27850,26850,5474390
20060327,27450,26600,27550,26600,7095042
20060324,26550,26350,27150,26200,7564695
20060323,27200,27700,27800,26450,7147856
20060322,27350,27600,27950,27000,8765386
20060321,28400,28800,29500,28300,6547257
20060320,28700,28650,29300,28400,5194601
20060317,28600,27550,28850,27550,7943736
20060316,27700,28300,28600,26850,12307477
20060315,28350,28700,28850,28050,7609587
20060314,28350,28950,29150,27950,8784830
20060313,29050,29700,29850,28750,8109698
20060310,29400,28800,30050,28800,10007237
20060309,29100,29400,29750,29000,8551943
20060308,29450,28500,29450,28350,8627940
20060307,29150,30100,30250,28850,13968020
20060306,31000,30350,31150,29950,8609534
20060303,30500,31700,31900,29850,12898998
20060302,32050,33750,33850,31850,7713450
20060228,33250,33000,33600,32950,6471233
20060227,32700,32750,33100,32200,4892289
20060224,32900,32150,32900,31650,8507219
20060223,32200,31150,32500,31100,10433443
20060222,30950,30350,31150,30350,9849932
20060221,30300,30800,30950,30100,7633217
20060220,31000,30600,31400,30600,7060460
20060217,31200,30700,31500,30600,11828324
20060216,30350,29500,30750,29300,15694423
20060215,28950,33000,33100,28950,30750375
20060214,33000,32450,33100,32000,9133012
20060213,33000,34100,34400,32800,10805711
20060210,34400,34850,35150,33750,8404537
20060209,34900,35400,35500,34550,7423868
20060208,34700,35050,35900,34650,9523601
20060207,35250,35500,36300,35250,12338416
20060206,35450,34300,35650,33700,12325246
20060203,35000,35150,36050,34950,11244571
20060202,36250,36350,36650,34950,14279598
20060201,35500,36850,37250,34900,14930820
20060131,37300,37700,38700,36750,18154320
20060127,37500,37350,37750,36250,14503649
20060126,36750,34900,36750,34300,18925359
20060125,34000,35300,35850,34000,15537952
20060124,33500,31850,33500,30700,15974226
20060123,31150,31300,32600,29600,15530465
20060120,32300,34400,35200,32100,16771296
20060119,34400,33300,34650,33250,18428496
20060118,33000,35200,35700,32850,19665484
20060117,36200,37650,38100,35650,10257599
20060116,37750,38700,38750,37450,8045638
20060113,38100,36900,38100,36400,10008442
20060112,37700,37950,38450,37400,9289258
20060111,37350,37950,38150,36600,9532302
20060110,38000,37600,38600,37450,16155952
20060109,36750,35600,36750,35450,13652495
20060106,35050,34950,35850,34850,12707206
20060105,34600,35900,36000,33600,21566179
20060104,35300,38250,39050,35300,23140068
20060103,38100,38100,38400,36850,13834043
20060102,37600,36100,37650,35850,13366196
20051229,35300,33350,35300,33350,12846374
20051228,33200,32600,33600,32500,8378076
20051227,33000,34000,34100,32950,10205945
20051226,33850,33900,34050,32950,13141028
20051223,33450,33950,34400,33050,14205763
20051222,32900,31500,34150,31400,27211979
20051221,31000,30400,31300,30350,13220569
20051220,30300,30300,31050,30100,12219195
20051219,30700,29300,30850,28800,16470978
20051216,28900,29000,30200,28450,15461504
20051215,29450,28250,29800,27800,23126083
20051214,27450,26300,27750,26250,21078644
20051213,26050,26100,26650,25950,10798436
20051212,25700,25650,26250,25650,10240490
20051209,25700,26500,27050,25700,12589275
20051208,26600,26400,27050,25800,15973488
20051207,26600,24750,27400,24250,33017389
20051206,24750,23950,25000,23450,11957523
20051205,24200,23900,24400,23850,9915868
20051202,23600,23550,23800,23250,13751933
20051201,22600,21900,22650,21900,10351177
20051130,21900,21750,22100,21700,9063805
20051129,21750,21800,21950,21350,7891004
20051128,21950,21100,22100,21000,14492305
20051125,21100,21350,21750,21050,10973571
20051124,21400,22200,22350,21250,13015120
20051123,22150,21850,22350,21700,16006345
20051122,21450,22800,23400,21150,27815334
20051121,23400,23650,23850,23200,7496586
20051118,23250,24550,24600,23000,12485615
20051117,24250,24300,24550,23850,6512567
20051116,24250,23900,24800,23900,11228000
20051115,23950,23650,24000,23200,8906111
20051114,23850,22900,24100,22750,16150220
20051111,22750,22500,22800,22250,10273758
20051110,22050,21850,22150,21800,6719368
20051109,21800,21550,22150,21550,6406155
20051108,21700,22100,22150,21500,6461116
20051107,22000,21450,22000,21300,15054011
20051104,21150,20500,21300,20400,18118348
20051103,20000,20200,20400,19950,11475802
20051102,19650,19600,19750,19300,9642744
20051101,19550,19200,19800,19200,15149725
20051031,19050,19300,19400,19050,10932690
20051028,19000,19350,19650,19000,11611441
20051027,19700,19850,20350,19600,67108666
20051026,20950,22500,22500,20850,20171588
20051025,22600,23500,23600,22550,6523805
20051024,23300,22900,23300,22700,4826412
20051021,22700,21850,22750,21850,4986769
20051020,22250,21800,22300,21650,6525718
20051019,21500,21750,22250,21450,5454270
20051018,22050,22400,22700,21750,5833208
20051017,22300,23350,23600,22300,5672245
20051014,23350,23900,24000,22950,8738211
20051013,23800,23100,24100,22600,14352743
20051012,23200,23850,24150,23050,8445817
20051011,23750,22450,23750,22450,7190139
20051010,22650,22600,22900,22400,5062397
20051007,22400,22600,22950,22400,4973105
20051006,22750,22900,23350,22700,7670390
20051005,23000,22700,23100,22550,7060851
20051004,22500,23100,23350,22350,8475208
20050930,23000,24000,24050,23000,7730920
20050929,23800,23600,23850,23150,5127976
20050928,23600,23800,24100,23200,7136340
20050927,24000,24150,24650,23750,7674634
20050926,23800,23100,23800,23100,6178728
20050923,22800,23650,24150,22800,9226563
20050922,23550,23500,23800,23350,6643303
20050921,23500,23250,24200,23150,9512287
20050920,23650,24600,24850,23650,9493869
20050916,24000,24150,24450,23600,6291454
20050915,24100,24550,25450,23800,17275723
20050914,24350,22700,24400,22700,18197587
20050913,22750,22800,23150,22200,7541348
20050912,22800,21600,23000,21600,12663145
20050909,21500,21400,21900,21350,6679418
20050908,21450,21800,21900,21250,6864335
20050907,21700,22450,22650,21150,13926103
20050906,22000,23200,23500,22000,7304799
20050905,23000,23350,23500,22900,4752489
20050902,22900,21850,23200,21800,9960208
20050901,21900,21850,22100,21450,5802862
20050831,21400,20450,21500,20400,8041964
20050830,20550,20700,21050,20150,6985506
20050829,20150,20650,20850,20150,4857174
20050826,20950,20100,21250,20100,9747581
20050825,20200,20150,20550,20050,5779176
20050824,20350,20500,20900,20150,7331868
20050823,20600,21550,21750,20600,8316514
20050822,21550,20800,21550,20800,8238522
20050819,20800,21450,21700,20400,10174900
20050818,21500,22450,22700,21500,6708420
20050817,22100,22100,22400,21600,5713540
20050816,22350,22100,22900,22100,8724970
20050812,22050,23400,23650,22050,10748679
20050811,23200,22550,23500,22350,7580765
20050810,22700,22750,23300,22600,9141683
20050809,22400,22200,22600,21900,7710784
20050808,22500,21600,22800,21550,9883240
20050805,22100,22600,22900,21900,10028607
20050804,23000,23600,24150,23000,7842857
20050803,24000,25050,25550,24000,11123102
20050802,24650,23350,24850,23350,9339473
20050801,23550,23900,24100,23400,4460030
20050729,23900,24000,24250,23700,6401238
20050728,23500,23600,24550,23200,15268454
20050727,22950,23200,23400,22550,9199806
20050726,22650,22700,23550,22400,11740262
20050725,22700,20550,22700,20550,15230821
20050722,20550,19750,20850,19400,8911940
20050721,20250,20950,21400,19950,9168047
20050720,20800,21800,21900,20400,8651256
20050719,21950,21250,21950,21100,8065981
20050718,21550,21650,21900,21450,4848270
20050715,21700,22050,22250,21450,8664371
20050714,22050,21100,22250,21100,19239200
20050713,20350,19950,20400,19550,9169434
20050712,19950,21550,22050,19900,17115242
20050711,20850,19700,21300,19500,15923941
20050708,18850,18200,19700,18100,10263328
20050707,18150,17950,18250,17900,3002300
20050706,18100,18150,18300,17800,4458452
